recid,reit,smrt,tog_nr,dag,man,dyp_min,dyp_max,vf,nr,le,ky,kt,aldur,osl,sl,li
100490,625,1,13,10,03,394,400,73,14,63,2,1,5,1938,1650,151
100490,625,1,13,10,03,394,400,73,15,37,1,1,3,418,380,19
100490,625,1,13,10,03,394,400,73,16,64,2,1,6,1858,1584,86
100490,625,1,13,10,03,394,400,73,17,70,1,2,6,2919,2405,139
100490,625,1,13,10,03,394,400,73,18,65,2,1,5,2264,1997,111
100490,625,1,13,10,03,394,400,73,19,62,1,1,5,2030,1780,98
100490,625,1,13,10,03,394,400,73,2,63,1,1,5,2105,1739,121
100490,625,1,13,10,03,394,400,73,3,58,2,1,5,1831,1565,75
100490,625,1,13,10,03,394,400,73,4,72,1,1,6,3040,2567,189
100490,625,1,13,10,03,394,400,73,5,73,2,2,6,3050,2498,241
100490,625,1,13,10,03,394,400,73,6,77,2,2,6,4020,3092,368
100490,625,1,13,10,03,394,400,73,7,65,2,1,5,2294,1962,175
100490,625,1,13,10,03,394,400,73,8,51,1,1,5,1135,989,65
100490,625,1,13,10,03,394,400,73,9,73,1,2,6,3398,2696,245
100491,625,1,14,10,03,345,336,73,1,71,1,2,6,3612,2615,148
100491,625,1,14,10,03,345,336,73,2,79,2,2,6,5058,3940,403
100491,625,1,14,10,03,345,336,73,3,54,1,1,5,1325,1138,64
100491,625,1,14,10,03,345,336,73,4,70,2,2,7,3042,2422,302
100491,625,1,14,10,03,345,336,73,5,67,2,1,6,3108,2351,195
100492,625,1,7,11,03,337,335,73,1,81,2,2,6,5428,4292,566
100492,625,1,7,11,03,337,335,73,2,62,2,1,5,1967,1676,117
100492,625,1,7,11,03,337,335,73,4,65,1,2,5,2443,1959,203
100492,625,1,7,11,03,337,335,73,5,59,2,1,5,1870,1432,145
100493,625,2,4,11,03,200,173,73,1,74,2,1,6,3966,3276,209
100493,625,2,4,11,03,200,173,73,2,47,2,1,3,996,850,64
100493,625,2,4,11,03,200,173,73,3,56,1,2,5,1710,1407,51
100493,625,2,4,11,03,200,173,73,4,57,2,1,6,1669,1342,134
100493,625,2,4,11,03,200,173,73,5,50,2,1,4,1312,1106,58
100494,625,2,6,11,03,177,202,73,1,76,1,2,6,4140,3314,206
100494,625,2,6,11,03,177,202,73,2,59,2,1,5,1561,1257,75
100494,625,2,6,11,03,177,202,73,3,65,1,1,6,2459,1994,137
100494,625,2,6,11,03,177,202,73,4,73,2,1,6,4168,3050,90
100494,625,2,6,11,03,177,202,73,5,65,2,1,5,2682,2124,133
100495,625,2,3,11,03,243,270,73,1,77,2,2,9,4294,3218,420
100495,625,2,3,11,03,243,270,73,2,63,2,1,6,2070,1751,165
100495,625,2,3,11,03,243,270,73,4,89,2,2,7,6310,5220,511
100495,625,2,3,11,03,243,270,73,5,46,1,1,4,1056,824,56
100496,675,4,2,11,03,193,213,73,11,62,1,2,5,2482,1788,164
100496,675,4,2,11,03,193,213,73,12,61,2,1,5,2206,1648,128
100496,675,4,2,11,03,193,213,73,2,85,1,2,8,6210,4284,403
100496,675,4,2,11,03,193,213,73,3,76,2,2,6,3982,3008,386
100496,675,4,2,11,03,193,213,73,4,70,1,2,7,3258,2510,211
100496,675,4,2,11,03,193,213,73,5,63,1,2,6,2606,1775,179
100496,675,4,2,11,03,193,213,73,6,77,2,2,6,5136,3432,383
100496,675,4,2,11,03,193,213,73,7,62,1,2,6,2259,1712,235
100496,675,4,2,11,03,193,213,73,8,75,1,2,8,4274,2886,305
100496,675,4,2,11,03,193,213,73,9,69,1,2,6,3568,2586,206
100497,624,1,1,11,03,164,156,73,1,60,2,2,5,2087,1684,75
100497,624,1,1,11,03,164,156,73,3,88,1,2,8,7140,5336,469
100497,624,1,1,11,03,164,156,73,4,76,2,2,6,4988,3764,297
100497,624,1,1,11,03,164,156,73,5,72,2,1,6,3428,2678,48
100498,624,1,2,11,03,114,112,73,1,90,1,2,9,10250,6885,431
100498,624,1,2,11,03,114,112,73,2,57,2,1,4,1889,1451,30
100498,624,1,2,11,03,114,112,73,3,77,1,2,7,4278,3542,254
100498,624,1,2,11,03,114,112,73,4,42,2,1,3,693,593,12
100498,624,1,2,11,03,114,112,73,5,55,1,1,5,1618,1330,30
100499,624,1,12,11,03,107,105,73,1,66,2,1,6,2218,2001,25
100499,624,1,12,11,03,107,105,73,2,85,1,2,8,6810,4866,491
100499,624,1,12,11,03,107,105,73,3,61,2,1,5,1583,1417,85
100499,624,1,12,11,03,107,105,73,4,80,2,2,6,4732,3878,395
100499,624,1,12,11,03,107,105,73,5,44,1,1,3,715,649,17
100500,624,1,15,11,03,130,130,73,1,44,2,1,3,786,636,18
100500,624,1,15,11,03,130,130,73,2,66,2,2,5,2663,2017,189
100500,624,1,15,11,03,130,130,73,3,59,2,1,5,1900,1497,126
100500,624,1,15,11,03,130,130,73,4,71,1,1,6,3534,2747,37
100500,624,1,15,11,03,130,130,73,5,79,2,1,6,5554,4138,103
100501,625,2,16,11,03,156,125,73,1,83,2,1,6,5684,4232,44
100501,625,2,16,11,03,156,125,73,2,69,1,1,5,3084,2195,204
100501,625,2,16,11,03,156,125,73,3,28,2,1,2,216,178,5
100501,625,2,16,11,03,156,125,73,4,54,1,1,5,1545,1109,31
100501,625,2,16,11,03,156,125,73,5,86,2,1,6,6670,4952,107
100502,625,2,1,11,03,177,160,73,1,76,1,1,6,4928,3564,210
100502,625,2,1,11,03,177,160,73,2,91,2,2,9,7510,5354,573
100502,625,2,1,11,03,177,160,73,3,88,1,2,8,7855,5224,615
100502,625,2,1,11,03,177,160,73,4,63,2,1,5,2088,1805,108
100502,625,2,1,11,03,177,160,73,5,51,2,1,4,1394,1161,22
100503,625,4,15,11,03,149,160,73,2,79,1,2,7,3990,3202,339
100503,625,4,15,11,03,149,160,73,3,61,1,1,6,2190,1791,92
100503,625,4,15,11,03,149,160,73,4,58,2,1,6,1795,1433,74
100503,625,4,15,11,03,149,160,73,5,45,1,1,3,926,769,36
100504,625,4,17,11,03,137,117,73,1,95,1,2,9,12120,7805,975
100504,625,4,17,11,03,137,117,73,2,45,2,1,5,882,653,13
100504,625,4,17,11,03,137,117,73,3,76,1,2,7,4624,2981,228
100504,625,4,17,11,03,137,117,73,4,79,2,1,6,4402,3180,45
100504,625,4,17,11,03,137,117,73,5,67,1,2,6,3676,2451,154
100505,625,4,12,12,03,95,109,73,1,104,2,2,9,14290,9475,718
100505,625,4,12,12,03,95,109,73,2,69,1,1,6,2876,2164,23
100505,625,4,12,12,03,95,109,73,3,59,2,1,5,1640,1421,17
100505,625,4,12,12,03,95,109,73,4,27,1,1,2,175,157,4
100505,625,4,12,12,03,95,109,73,5,54,1,1,4,1366,1266,27
100506,624,3,6,12,03,100,123,73,3,64,2,2,6,2416,2084,121
100506,624,3,6,12,03,100,123,73,4,56,1,1,5,1747,1491,35
100506,624,3,6,12,03,100,123,73,5,61,2,2,6,1910,1638,58
100507,624,3,17,12,03,131,126,73,2,112,2,2,11,14500,11945,660
100507,624,3,17,12,03,131,126,73,3,104,2,2,8,12305,9270,787
100507,624,3,17,12,03,131,126,73,4,87,1,2,7,6565,5016,549
100507,624,3,17,12,03,131,126,73,5,67,1,1,6,2430,2217,36
100508,624,3,13,12,03,104,84,73,2,59,1,2,5,1694,1375,66
100508,624,3,13,12,03,104,84,73,3,83,2,2,9,6715,5116,304
100508,624,3,13,12,03,104,84,73,4,85,2,1,8,4346,4026,38
100508,624,3,13,12,03,104,84,73,5,82,2,1,6,4822,4138,410
100509,624,1,16,12,03,81,87,73,1,47,2,1,4,855,777,8
100509,624,1,16,12,03,81,87,73,2,44,1,1,3,725,646,21
100509,624,1,16,12,03,81,87,73,3,63,1,1,5,1713,1621,7
100509,624,1,16,12,03,81,87,73,4,45,1,1,3,747,683,7
100509,624,1,16,12,03,81,87,73,5,53,2,1,4,1445,1299,35
100510,624,3,14,12,03,92,122,73,1,57,1,2,5,1800,1472,122
100510,624,3,14,12,03,92,122,73,2,99,2,2,8,7305,6045,260
100510,624,3,14,12,03,92,122,73,3,84,2,1,6,4906,4462,79
100510,624,3,14,12,03,92,122,73,4,77,2,1,6,3772,3414,45
100510,624,3,14,12,03,92,122,73,5,55,2,1,5,1313,1173,63
100511,624,3,11,12,03,99,84,73,1,37,2,1,3,397,368,3
100511,624,3,11,12,03,99,84,73,2,50,1,1,5,885,817,12
100511,624,3,11,12,03,99,84,73,3,60,2,1,5,1465,1359,12
100511,624,3,11,12,03,99,84,73,4,51,1,2,5,1290,1105,24
100511,624,3,11,12,03,99,84,73,5,82,1,1,8,4294,3894,38
100512,574,1,3,12,03,101,108,73,1,56,2,1,5,1413,1225,68
100512,574,1,3,12,03,101,108,73,2,34,1,1,3,333,301,8
100512,574,1,3,12,03,101,108,73,3,58,2,1,5,1590,1462,40
100512,574,1,3,12,03,101,108,73,4,70,1,2,6,3216,2446,241
100512,574,1,3,12,03,101,108,73,5,78,2,2,6,4314,3582,233
100513,575,2,7,12,03,111,129,73,1,60,1,1,5,1760,1625,22
100513,575,2,7,12,03,111,129,73,2,65,1,1,5,2153,2006,23
100513,575,2,7,12,03,111,129,73,3,63,1,1,6,1892,1664,141
100513,575,2,7,12,03,111,129,73,4,68,1,1,6,2259,2105,18
100513,575,2,7,12,03,111,129,73,5,71,2,1,6,2784,2427,26
100514,575,2,4,12,03,118,145,73,1,72,2,1,8,2827,2496,15
100514,575,2,4,12,03,118,145,73,2,89,2,2,8,7145,5576,39
100514,575,2,4,12,03,118,145,73,3,62,2,1,5,1809,1655,22
100514,575,2,4,12,03,118,145,73,4,101,1,2,10,10580,8490,197
100514,575,2,4,12,03,118,145,73,5,85,1,1,6,4806,4344,59
100515,575,4,3,12,03,150,180,73,1,107,2,2,10,14440,9415,477
100515,575,4,3,12,03,150,180,73,3,68,1,2,6,2879,2356,104
100515,575,4,3,12,03,150,180,73,4,42,1,1,3,724,634,14
100515,575,4,3,12,03,150,180,73,5,54,1,1,4,1344,1223,22
100516,575,4,5,12,03,84,78,73,1,42,1,1,3,651,588,7
100516,575,4,5,12,03,84,78,73,2,64,1,1,5,1969,1822,15
100516,575,4,5,12,03,84,78,73,3,63,1,1,5,2064,1858,38
100516,575,4,5,12,03,84,78,73,4,54,2,1,4,1334,1247,13
100516,575,4,5,12,03,84,78,73,5,70,2,2,6,3062,2538,235
100517,574,3,5,12,03,67,70,73,1,81,2,1,6,4300,3886,36
100517,574,3,5,12,03,67,70,73,2,62,1,1,5,1937,1639,17
100517,574,3,5,12,03,67,70,73,3,48,2,1,4,1006,914,6
100517,574,3,5,12,03,67,70,73,4,60,1,2,6,1912,1542,149
100517,574,3,5,12,03,67,70,73,5,54,1,1,5,1265,1162,10
100517,574,3,5,12,03,67,70,73,6,48,2,1,4,1025,914,12
100517,574,3,5,12,03,67,70,73,7,36,2,1,3,346,309,4
100517,574,3,5,12,03,67,70,73,8,35,2,1,3,380,344,5
100518,574,1,2,13,03,90,84,73,1,85,1,1,7,6105,5510,203
100518,574,1,2,13,03,90,84,73,2,51,2,1,4,1250,1104,23
100518,574,1,2,13,03,90,84,73,3,41,2,1,3,635,561,9
100519,574,1,13,13,03,66,70,73,1,81,2,1,6,4406,3954,42
100519,574,1,13,13,03,66,70,73,2,92,2,1,7,6375,5888,101
100519,574,1,13,13,03,66,70,73,3,42,2,1,3,662,592,17
100519,574,1,13,13,03,66,70,73,4,58,2,1,6,1530,1387,15
100519,574,1,13,13,03,66,70,73,5,66,1,1,6,1965,1810,15
100519,574,1,13,13,03,66,70,73,6,21,2,1,2,85,75,2
100520,574,1,14,13,03,77,68,73,1,50,2,2,5,1146,991,37
100520,574,1,14,13,03,77,68,73,2,31,2,1,2,249,225,4
100520,574,1,14,13,03,77,68,73,3,43,2,1,3,722,649,11
100520,574,1,14,13,03,77,68,73,4,83,2,1,6,4260,3868,59
100520,574,1,14,13,03,77,68,73,5,76,1,1,6,3402,3014,40
100520,574,1,14,13,03,77,68,73,6,32,2,1,3,288,264,3
100520,574,1,14,13,03,77,68,73,7,54,1,1,4,1266,1137,7
100520,574,1,14,13,03,77,68,73,8,39,1,1,3,471,430,4
100521,574,1,4,13,03,80,101,73,1,79,1,1,6,3882,3560,44
100521,574,1,4,13,03,80,101,73,2,63,2,1,6,1932,1767,10
100521,574,1,4,13,03,80,101,73,3,75,1,1,6,3894,3548,71
100521,574,1,4,13,03,80,101,73,4,85,1,1,7,5910,5318,112
100521,574,1,4,13,03,80,101,73,5,60,2,1,5,1699,1521,20
100522,624,4,5,13,03,52,64,73,1,95,1,2,8,8225,5632,305
100522,624,4,5,13,03,52,64,73,3,73,1,2,6,3142,2485,177
100522,624,4,5,13,03,52,64,73,4,64,1,1,5,2112,1848,158
100522,624,4,5,13,03,52,64,73,5,70,1,1,5,2654,2400,121
100522,624,4,5,13,03,52,64,73,6,83,2,2,9,6355,4602,589
100522,624,4,5,13,03,52,64,73,7,73,1,1,6,2938,2731,24
100522,624,4,5,13,03,52,64,73,8,57,1,2,6,1713,1391,92
100522,624,4,5,13,03,52,64,73,9,52,1,2,4,1263,1073,99
100523,624,2,3,13,03,106,114,73,1,43,2,1,3,718,648,11
100523,624,2,3,13,03,106,114,73,2,54,2,1,5,1217,1104,39
100523,624,2,3,13,03,106,114,73,3,57,2,1,5,1747,1532,46
100523,624,2,3,13,03,106,114,73,4,82,2,2,6,5974,4546,422
100523,624,2,3,13,03,106,114,73,5,69,1,2,6,2877,2302,277
100524,624,2,4,13,03,125,97,73,1,59,2,1,5,1474,1327,30
100524,624,2,4,13,03,125,97,73,3,69,2,1,5,2898,2639,73
100524,624,2,4,13,03,125,97,73,4,62,2,1,5,1863,1708,16
100525,623,1,1,13,03,75,85,73,1,62,1,2,5,2261,1831,64
100525,623,1,1,13,03,75,85,73,2,49,1,1,4,892,834,10
100525,623,1,1,13,03,75,85,73,3,43,2,1,3,683,635,9
100525,623,1,1,13,03,75,85,73,4,36,2,1,3,377,356,5
100525,623,1,1,13,03,75,85,73,5,66,1,1,6,2269,2023,120
100526,623,1,4,13,03,112,108,73,1,64,1,1,5,2006,1745,150
100526,623,1,4,13,03,112,108,73,2,43,2,1,4,790,685,11
100526,623,1,4,13,03,112,108,73,3,60,2,1,5,1492,1374,20
100526,623,1,4,13,03,112,108,73,4,60,1,1,5,1830,1583,157
100526,623,1,4,13,03,112,108,73,5,25,2,1,2,121,110,1
100527,623,1,3,13,03,145,196,73,2,52,1,2,4,1467,1075,59
100527,623,1,3,13,03,145,196,73,4,53,2,1,6,1095,974,50
100527,623,1,3,13,03,145,196,73,5,77,2,2,6,3694,2873,309
100528,623,1,13,13,03,124,160,73,1,68,1,1,5,2410,2131,129
100528,623,1,13,13,03,124,160,73,2,84,2,1,11,3882,3378,285
100528,623,1,13,13,03,124,160,73,3,60,1,1,5,1825,1546,85
100528,623,1,13,13,03,124,160,73,4,59,2,1,5,1771,1582,54
100528,623,1,13,13,03,124,160,73,5,57,2,1,5,1356,1211,80
100529,623,2,14,14,03,70,70,73,1,24,2,1,2,98,91,2
100529,623,2,14,14,03,70,70,73,10,45,2,1,4,733,662,21
100529,623,2,14,14,03,70,70,73,11,38,1,1,3,457,424,10
100529,623,2,14,14,03,70,70,73,12,44,1,1,4,753,668,13
100529,623,2,14,14,03,70,70,73,13,57,1,2,6,1715,1438,42
100529,623,2,14,14,03,70,70,73,14,48,1,1,4,915,844,11
100529,623,2,14,14,03,70,70,73,15,29,1,1,3,204,188,3
100529,623,2,14,14,03,70,70,73,16,42,1,1,4,609,557,14
100529,623,2,14,14,03,70,70,73,17,56,1,1,5,1567,1399,33
100529,623,2,14,14,03,70,70,73,18,60,1,2,5,2504,1817,132
100529,623,2,14,14,03,70,70,73,19,53,1,1,4,1182,1074,17
100529,623,2,14,14,03,70,70,73,2,54,1,2,5,1374,1209,33
100529,623,2,14,14,03,70,70,73,20,66,1,2,6,2428,2117,154
100529,623,2,14,14,03,70,70,73,21,57,2,2,5,1630,1330,64
100529,623,2,14,14,03,70,70,73,22,41,1,1,4,569,531,11
100529,623,2,14,14,03,70,70,73,23,37,2,1,3,401,359,10
100529,623,2,14,14,03,70,70,73,24,42,2,1,4,695,637,10
100529,623,2,14,14,03,70,70,73,25,38,1,1,4,470,420,1
100529,623,2,14,14,03,70,70,73,3,57,1,1,5,1590,1405,15
100529,623,2,14,14,03,70,70,73,5,66,1,1,6,2201,1983,17
100529,623,2,14,14,03,70,70,73,6,51,1,2,5,1281,1031,19
100529,623,2,14,14,03,70,70,73,7,68,2,1,6,2640,2399,29
100529,623,2,14,14,03,70,70,73,8,50,2,1,4,1036,965,15
100529,623,2,14,14,03,70,70,73,9,65,2,1,5,2315,2034,124
100530,623,4,12,14,03,108,108,73,1,62,2,1,5,1946,1807,42
100530,623,4,12,14,03,108,108,73,2,70,1,1,6,3200,2909,26
100530,623,4,12,14,03,108,108,73,3,60,1,1,5,1642,1463,29
100531,622,3,1,14,03,127,129,73,1,69,2,1,6,2882,2427,65
100531,622,3,1,14,03,127,129,73,2,52,2,1,5,1231,1109,13
100531,622,3,1,14,03,127,129,73,3,73,2,1,6,3244,2894,96
100532,622,3,11,14,03,129,120,73,1,66,1,2,6,2270,1859,54
100532,622,3,11,14,03,129,120,73,2,61,2,2,6,2369,1814,78
100532,622,3,11,14,03,129,120,73,3,74,2,1,6,3022,2692,32
100532,622,3,11,14,03,129,120,73,4,49,2,1,5,925,802,16
100532,622,3,11,14,03,129,120,73,5,73,2,1,5,2922,2542,165
100532,622,3,11,14,03,129,120,73,6,61,1,1,5,1998,1702,52
100532,622,3,11,14,03,129,120,73,7,59,1,2,5,1680,1459,51
100532,622,3,11,14,03,129,120,73,8,54,2,1,5,1114,1012,34
100532,622,3,11,14,03,129,120,73,9,61,1,2,7,2127,1783,26
100533,623,2,5,16,03,102,154,73,1,81,1,1,7,3700,3386,40
100533,623,2,5,16,03,102,154,73,2,77,1,1,6,3022,2795,21
100533,623,2,5,16,03,102,154,73,3,60,1,1,5,1758,1531,116
100533,623,2,5,16,03,102,154,73,4,51,1,1,4,1070,996,12
100533,623,2,5,16,03,102,154,73,5,47,2,1,4,940,861,20
100533,623,2,5,16,03,102,154,73,6,44,1,1,3,740,628,16
100533,623,2,5,16,03,102,154,73,7,86,2,2,9,6500,5070,116
100534,623,1,2,16,03,140,137,73,2,54,2,1,5,1351,1184,32
100534,623,1,2,16,03,140,137,73,3,72,1,1,5,3324,2798,318
100534,623,1,2,16,03,140,137,73,4,68,1,1,5,2182,1919,127
100534,623,1,2,16,03,140,137,73,5,57,2,1,5,1473,1311,84
100602,527,4,11,08,03,250,320,73,1,71,1,1,6,2396,2112,183
100602,527,4,11,08,03,250,320,73,2,79,2,1,5,4400,3560,393
100602,527,4,11,08,03,250,320,73,3,59,2,1,5,1549,1390,69
100602,527,4,11,08,03,250,320,73,4,100,1,2,8,8455,7070,294
100602,527,4,11,08,03,250,320,73,5,56,1,1,5,1457,1186,18
100717,623,1,54,06,04,122,110,73,1,69,2,1,6,2449,2112,163
100717,623,1,54,06,04,122,110,73,10,61,2,1,5,1856,1597,148
100717,623,1,54,06,04,122,110,73,11,69,1,1,6,2659,2316,201
100717,623,1,54,06,04,122,110,73,12,55,1,1,5,1369,1209,82
100717,623,1,54,06,04,122,110,73,13,65,2,1,5,2251,1941,168
100717,623,1,54,06,04,122,110,73,15,68,2,1,6,2602,2236,193
100717,623,1,54,06,04,122,110,73,2,63,1,1,5,1855,1628,127
100717,623,1,54,06,04,122,110,73,3,63,2,2,6,2036,1733,144
100717,623,1,54,06,04,122,110,73,4,60,2,1,6,1726,1472,165
100717,623,1,54,06,04,122,110,73,5,59,2,1,5,1660,1514,50
100717,623,1,54,06,04,122,110,73,6,71,2,1,6,2808,2474,184
100717,623,1,54,06,04,122,110,73,7,58,1,1,5,1440,1278,60
100717,623,1,54,06,04,122,110,73,8,54,2,1,4,1276,1130,78
100717,623,1,54,06,04,122,110,73,9,69,2,1,5,2500,2165,187
100718,624,1,52,06,04,104,114,73,1,65,2,1,6,2111,1807,171
100718,624,1,52,06,04,104,114,73,2,43,1,1,5,704,576,21
100718,624,1,52,06,04,104,114,73,3,68,2,1,6,2513,2217,155
100718,624,1,52,06,04,104,114,73,4,77,2,1,6,3402,2948,228
100718,624,1,52,06,04,104,114,73,5,52,1,1,5,996,882,35
100719,675,4,52,06,04,221,205,73,1,54,2,1,5,1238,1106,44
100719,675,4,52,06,04,221,205,73,2,57,1,1,5,1468,1296,63
100719,675,4,52,06,04,221,205,73,3,62,1,1,5,2149,1705,122
100719,675,4,52,06,04,221,205,73,4,68,1,1,6,2496,2122,160
100719,675,4,52,06,04,221,205,73,5,78,1,1,6,4016,3514,205
100721,674,3,11,03,04,268,278,73,1,61,2,1,5,1968,1616,41
100721,674,3,11,03,04,268,278,73,2,38,1,1,3,452,397,21
100721,674,3,11,03,04,268,278,73,3,68,1,1,6,2559,2149,156
100721,674,3,11,03,04,268,278,73,4,59,2,1,4,1806,1590,98
100721,674,3,11,03,04,268,278,73,5,33,2,1,2,342,278,20
100722,674,1,1,03,04,242,168,73,2,62,1,1,5,2199,1734,107
100722,674,1,1,03,04,242,168,73,3,61,1,1,5,1943,1529,122
100722,674,1,1,03,04,242,168,73,4,58,1,1,5,1949,1494,73
100722,674,1,1,03,04,242,168,73,6,53,2,1,4,1208,1047,68
100723,674,1,5,03,04,150,160,73,1,63,2,1,6,2311,1918,124
100723,674,1,5,03,04,150,160,73,2,64,2,1,5,2321,1758,126
100723,674,1,5,03,04,150,160,73,3,61,2,1,5,1806,1523,30
100724,674,3,2,03,04,161,184,73,1,68,1,1,6,2312,2029,144
100724,674,3,2,03,04,161,184,73,2,60,2,1,5,1838,1429,83
100724,674,3,2,03,04,161,184,73,3,56,2,1,4,1507,1312,54
100724,674,3,2,03,04,161,184,73,4,64,1,1,5,2327,1751,82
100726,674,4,14,04,04,102,98,73,2,60,1,1,5,1686,1512,47
100726,674,4,14,04,04,102,98,73,3,52,2,1,6,1193,963,71
100726,674,4,14,04,04,102,98,73,4,49,1,1,3,1039,923,33
100726,674,4,14,04,04,102,98,73,5,40,1,1,3,491,422,17
100727,674,4,16,04,04,139,225,73,1,86,1,2,8,5362,4364,348
100727,674,4,16,04,04,139,225,73,2,48,1,1,4,955,855,31
100727,674,4,16,04,04,139,225,73,3,57,1,1,5,1491,1339,65
100727,674,4,16,04,04,139,225,73,4,67,2,1,5,2196,1908,161
100727,674,4,16,04,04,139,225,73,5,57,1,1,5,1491,1371,70
100728,673,4,13,04,04,141,110,73,1,54,2,1,4,1412,1229,43
100728,673,4,13,04,04,141,110,73,2,48,2,1,4,1004,878,53
100728,673,4,13,04,04,141,110,73,3,62,2,1,5,1984,1707,56
100729,673,2,7,04,04,160,196,73,1,48,1,1,4,987,861,42
100729,673,2,7,04,04,160,196,73,2,55,1,1,5,1353,1242,25
100729,673,2,7,04,04,160,196,73,3,58,1,1,5,1568,1350,121
100729,673,2,7,04,04,160,196,73,4,55,1,1,5,1365,1182,62
100729,673,2,7,04,04,160,196,73,5,58,1,1,5,1701,1502,19
100730,673,3,16,05,04,174,167,73,1,55,2,1,4,1393,1239,81
100730,673,3,16,05,04,174,167,73,2,43,1,1,3,647,584,17
100730,673,3,16,05,04,174,167,73,3,31,2,1,2,254,224,13
100730,673,3,16,05,04,174,167,73,4,26,1,1,2,144,124,4
100731,673,3,15,05,04,148,137,73,1,60,2,1,5,1821,1583,131
100731,673,3,15,05,04,148,137,73,10,66,1,1,6,2193,1964,114
100731,673,3,15,05,04,148,137,73,11,61,2,1,5,1813,1558,166
100731,673,3,15,05,04,148,137,73,13,56,2,1,5,1366,1184,90
100731,673,3,15,05,04,148,137,73,14,45,2,1,3,708,641,22
100731,673,3,15,05,04,148,137,73,15,63,2,1,5,1905,1638,172
100731,673,3,15,05,04,148,137,73,16,52,2,1,4,1181,1033,71
100731,673,3,15,05,04,148,137,73,17,61,2,1,5,1753,1550,110
100731,673,3,15,05,04,148,137,73,18,56,1,1,4,1485,1289,110
100731,673,3,15,05,04,148,137,73,19,50,2,1,4,947,849,42
100731,673,3,15,05,04,148,137,73,2,62,2,1,5,1932,1659,146
100731,673,3,15,05,04,148,137,73,20,63,2,1,5,1856,1627,92
100731,673,3,15,05,04,148,137,73,21,60,1,1,5,1585,1422,90
100731,673,3,15,05,04,148,137,73,22,67,2,2,6,2973,2422,227
100731,673,3,15,05,04,148,137,73,23,80,2,1,6,3686,3284,174
100731,673,3,15,05,04,148,137,73,24,59,1,1,5,1515,1351,94
100731,673,3,15,05,04,148,137,73,25,58,2,1,4,1551,1367,101
100731,673,3,15,05,04,148,137,73,3,73,1,1,6,3050,2731,135
100731,673,3,15,05,04,148,137,73,4,53,2,1,5,1326,1135,110
100731,673,3,15,05,04,148,137,73,5,56,1,1,5,1536,1358,110
100731,673,3,15,05,04,148,137,73,6,64,2,1,5,1764,1590,85
100731,673,3,15,05,04,148,137,73,7,63,1,1,5,1843,1639,117
100731,673,3,15,05,04,148,137,73,8,59,1,1,6,1498,1280,142
100731,673,3,15,05,04,148,137,73,9,77,2,2,8,4070,3436,190
100732,674,2,4,05,04,204,176,73,2,58,1,1,4,1533,1391,30
100732,674,2,4,05,04,204,176,73,3,75,2,1,6,3480,3044,58
100732,674,2,4,05,04,204,176,73,4,66,1,1,5,2041,1833,94
100732,674,2,4,05,04,204,176,73,5,54,1,1,5,1360,1081,113
100733,674,2,3,05,04,193,177,73,1,31,2,1,2,294,243,13
100733,674,2,3,05,04,193,177,73,2,27,2,1,2,191,160,7
100733,674,2,3,05,04,193,177,73,3,47,1,1,3,941,759,26
100733,674,2,3,05,04,193,177,73,4,64,2,1,5,2165,1697,30
100733,674,2,3,05,04,193,177,73,5,42,2,1,3,720,596,28
100734,673,1,6,05,04,164,148,73,1,30,1,1,2,237,192,8
100734,673,1,6,05,04,164,148,73,2,30,2,1,2,227,198,8
100734,673,1,6,05,04,164,148,73,3,33,2,1,2,330,263,10
100734,673,1,6,05,04,164,148,73,4,38,1,1,3,534,443,21
100736,673,1,14,05,04,168,170,73,1,37,2,1,3,427,354,14
100736,673,1,14,05,04,168,170,73,2,51,2,1,5,1252,910,37
100736,673,1,14,05,04,168,170,73,3,37,2,1,3,394,337,14
100736,673,1,14,05,04,168,170,73,4,27,2,1,2,172,149,10
100736,673,1,14,05,04,168,170,73,5,29,1,1,2,193,171,5
100737,673,1,11,05,04,173,157,73,1,41,2,1,3,558,489,33
100738,673,1,12,05,04,180,183,73,1,28,1,1,2,192,165,7
100739,674,1,15,06,04,212,209,73,1,63,1,1,5,2100,1781,182
100739,674,1,15,06,04,212,209,73,10,63,1,1,5,2051,1751,126
100739,674,1,15,06,04,212,209,73,11,59,1,1,5,1897,1516,100
100739,674,1,15,06,04,212,209,73,12,62,2,1,5,2061,1674,156
100739,674,1,15,06,04,212,209,73,13,73,1,1,6,3448,2719,130
100739,674,1,15,06,04,212,209,73,14,64,2,1,5,2391,1923,66
100739,674,1,15,06,04,212,209,73,15,77,1,1,6,3778,3112,118
100739,674,1,15,06,04,212,209,73,16,68,1,1,5,2901,2379,180
100739,674,1,15,06,04,212,209,73,17,63,2,1,5,2116,1755,102
100739,674,1,15,06,04,212,209,73,18,55,2,1,4,1597,1306,69
100739,674,1,15,06,04,212,209,73,19,61,2,1,5,2044,1607,174
100739,674,1,15,06,04,212,209,73,2,60,1,1,5,1632,1398,89
100739,674,1,15,06,04,212,209,73,20,61,2,2,5,2024,1661,144
100739,674,1,15,06,04,212,209,73,21,63,1,1,6,2345,1898,184
100739,674,1,15,06,04,212,209,73,22,74,1,1,8,3570,2956,244
100739,674,1,15,06,04,212,209,73,23,68,1,1,5,2752,2257,228
100739,674,1,15,06,04,212,209,73,24,60,2,1,5,1902,1598,55
